Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Wednesday,1:15 PM,3:30 PM,AC 7,Class Coordinator,CC,duty,A specific duty or task: Class Coordinator.
Wednesday,3:30 PM,4:30 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Wednesday,4:30 PM,10:15 PM,AC 7,Site-office,SO,duty,A specific duty or task: Site-office.
Wednesday,10:15 PM,10:30 PM,AC 7,Lights out,LO,duty,A specific duty or task: Lights out.
Thursday,6:00 AM,7:10 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:20 AM,8:30 AM,AC 7,Time-off,OF,break,Break time: Time-off.
Thursday,8:30 AM,9:30 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 AM,12:30 PM,AC 7,YM//YW Activity Support,YA,duty,A specific duty or task: YM//YW Activity Support.
Thursday,12:30 PM,6:00 PM,AC 7,Site-Office,SO,duty,A specific duty or task: Site-Office.
Thursday,6:00 PM,7:40 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Thursday,7:40 PM,8:50 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:50 PM,9:00 PM,AC 7,Travel Assist,TA,duty,A specific duty or task: Travel Assist.
Thursday,9:00 PM,9:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 PM,10:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,10:15 PM,10:30 PM,AC 7,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,6:00 AM,7:10 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,8:30 AM,AC 7,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Friday,8:30 AM,9:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 AM,9:30 AM,AC 7,Time-off,OF,break,Break time: Time-off.
Friday,9:30 AM,9:45 AM,AC 7,Seating Support,SS,duty,A specific duty or task: Seating Support.
Friday,9:45 AM,12:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,2:45 PM,AC 7,Slideshow,SL,duty,A specific duty or task: Slideshow.
Friday,2:45 PM,4:15 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Friday,4:15 PM,5:45 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:45 PM,8:00 PM,AC 7,Dance Accomodations,DA,duty,A specific duty or task: Dance Accomodations.
Friday,8:00 PM,9:00 PM,AC 7,Time-off,OF,break,Break time: Time-off.
Friday,9:00 PM,9:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 PM,10:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,10:15 PM,10:30 PM,AC 7,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,10:30 PM,10:50 PM,AC 7,Night Watch Support,NW,duty,A specific duty or task: Night Watch Support.
Saturday,6:30 AM,7:30 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:30 AM,7:45 AM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:45 AM,8:30 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,6:00 PM,6:45 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,6:45 PM,7:00 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,7:00 PM,7:50 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,7:50 PM,8:00 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Sunday,8:00 PM,8:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Sunday,8:15 PM,9:15 PM,AC 8,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,7:30 AM,8:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:00 AM,8:25 AM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,8:25 AM,8:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,8:30 AM,9:15 AM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,9:15 AM,10:00 AM,AC 8,Interviews,IN,free,Time without duty but still actively participating in the session.
Monday,10:00 AM,10:50 AM,AC 8,Check-In Set Up,CS,duty,A specific duty or task: Check-In Set Up.
Monday,10:50 AM,12:00 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Monday,12:00 PM,1:00 PM,AC 8,Check-in #2,C2,duty,A specific duty or task: Check-in #2.
Monday,1:00 PM,1:30 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Monday,1:30 PM,3:15 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,3:15 PM,3:30 PM,AC 8,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,3:30 PM,4:15 PM,AC 8,Orientation,OR,duty,A specific duty or task: Orientation.
Monday,4:15 PM,6:00 PM,AC 8,Dinner Coordinator,DC,duty,A specific duty or task: Dinner Coordinator.
Monday,6:00 PM,6:15 PM,AC 8,Seating Support,SS,duty,A specific duty or task: Seating Support.
Monday,6:15 PM,7:00 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,7:00 PM,8:00 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Monday,8:00 PM,9:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Monday,9:30 PM,10:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Monday,10:15 PM,10:30 PM,AC 8,Lights Out,LO,duty,A specific duty or task: Lights Out.
Tuesday,6:00 AM,7:10 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,7:20 AM,8:30 AM,AC 8,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Tuesday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:00 AM,9:30 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Tuesday,9:30 AM,9:45 AM,AC 8,Seating Support,SS,duty,A specific duty or task: Seating Support.
Tuesday,9:45 AM,11:15 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Tuesday,11:15 AM,11:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,11:30 AM,12:30 PM,AC 8,CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,12:30 PM,4:30 PM,AC 8,Site-Office,SO,duty,A specific duty or task: Site-Office.
Tuesday,4:30 PM,6:00 PM,AC 8,Dinner Coordinator,DC,duty,A specific duty or task: Dinner Coordinator.
Tuesday,6:00 PM,8:00 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Tuesday,8:00 PM,9:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Tuesday,9:30 PM,10:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Tuesday,10:15 PM,10:30 PM,AC 8,Lights Out,LO,duty,A specific duty or task: Lights Out.
Wednesday,6:00 AM,7:10 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,7:20 AM,8:30 AM,AC 8,Breakfast Support,BS,duty,A specific duty or task: Breakfast Support.
Wednesday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:00 AM,9:30 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Wednesday,9:30 AM,9:45 AM,AC 8,Seating Support,SS,duty,A specific duty or task: Seating Support.
Wednesday,9:45 AM,11:15 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Wednesday,11:15 AM,11:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,11:30 AM,12:30 PM,AC 8,CN Coordination Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,12:30 PM,4:30 PM,AC 8,Site-office,SO,duty,A specific duty or task: Site-office.
Wednesday,4:30 PM,6:00 PM,AC 8,Dinner Coordinator,DC,duty,A specific duty or task: Dinner Coordinator.
Wednesday,6:00 PM,6:30 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Wednesday,6:30 PM,8:00 PM,AC 8,Games Night Support,GN,duty,A specific duty or task: Games Night Support.
Wednesday,8:00 PM,9:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Wednesday,9:30 PM,10:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Wednesday,10:15 PM,10:30 PM,AC 8,Lights out,LO,duty,A specific duty or task: Lights out.
Thursday,6:00 AM,7:10 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,7:20 AM,8:30 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Thursday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 AM,9:30 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Thursday,9:30 AM,12:30 PM,AC 8,YM//YW Activity Support,YA,duty,A specific duty or task: YM//YW Activity Support.
Thursday,12:30 PM,1:30 PM,AC 8,Lunch Coordinator,LC,duty,A specific duty or task: Lunch Coordinator.
Thursday,1:30 PM,3:30 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Thursday,3:30 PM,4:00 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,4:00 PM,4:15 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,4:15 PM,6:00 PM,AC 8,Dinner Coordinator,DC,duty,A specific duty or task: Dinner Coordinator.
Thursday,6:00 PM,10:15 PM,AC 8,Site-Office,SO,duty,A specific duty or task: Site-Office.
Thursday,10:15 PM,10:30 PM,AC 8,Lights Out,LO,duty,A specific duty or task: Lights Out.
Friday,6:00 AM,7:00 AM,AC 8,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Friday,7:00 AM,7:10 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AM,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,8:30 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Friday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 AM,9:30 AM,AC 8,Time-off,OF,break,Break time: Time-off.
Friday,9:30 AM,9:45 AM,AC 8,Seating Support,SS,duty,A specific duty or task: Seating Support.
Friday,9:45 AM,12:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,2:45 PM,AC 8,Showcase Coordinator,SC,duty,A specific duty or task: Showcase Coordinator.
Friday,2:45 PM,4:15 PM,AC 8,Time-off,OF,break,Break time: Time-off.
Friday,4:15 PM,6:00 PM,AC 8,Dinner Coordinator,DC,duty,A specific duty or task: Dinner Coordinator.
Friday,6:00 PM,9:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 PM,10:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,10:15 PM,10:50 PM,AC 8,Night Watch Coordinator,NW,duty,A specific duty or task: Night Watch Coordinator.
Saturday,6:30 AM,7:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:30 AM,7:45 AM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:45 AM,8:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
