Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Thursday,4:00 PM,6:05 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,4:00 PM,6:05 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,4:00 PM,6:05 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,6:05 PM,6:20 PM,AC 4,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,6:05 PM,6:20 PM,AC 5,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,6:05 PM,6:20 PM,AC 6,Seating Support,SE,duty,A specific duty or task: Seating Support.
Thursday,5:30 PM,6:55 PM,AC 1,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,5:30 PM,6:55 PM,AC 2,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,5:30 PM,6:55 PM,AC 3,Musical Program Coordinator,MU,duty,A specific duty or task: Musical Program Coordinator.
Thursday,6:20 PM,7:15 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,5:00 PM,7:30 PM,CN A,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,5:50 PM,7:30 PM,CN D,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,5:00 PM,7:30 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,5:50 PM,7:30 PM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,5:50 PM,7:30 PM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,6:20 PM,7:40 PM,AC 5,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Thursday,6:20 PM,7:40 PM,AC 6,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Thursday,6:00 PM,7:40 PM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:40 PM,7:45 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:55 PM,7:50 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,6:00 PM,8:00 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,6:00 PM,8:00 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,6:55 PM,8:50 PM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:50 PM,8:50 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,6:55 PM,8:50 PM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:15 PM,8:50 PM,AC 4,Testimony Rooms Coordinator,TE,duty,A specific duty or task: Testimony Rooms Coordinator.
Thursday,7:45 PM,8:50 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties.
Thursday,7:40 PM,8:50 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:40 PM,8:50 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:00 PM,8:50 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:00 PM,8:50 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,8:50 PM,9:00 PM,AC 1,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 2,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 3,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 4,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 5,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 6,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 7,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 9,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,8:50 PM,9:00 PM,AC 10,Travel Assist,TR,duty,A specific duty or task: Travel Assist.
Thursday,9:00 PM,9:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:00 PM,9:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:30 PM,10:15 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,5:00 PM,10:15 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,4:30 PM,10:15 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:30 PM,10:15 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,4:30 PM,10:15 PM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:30 PM,10:15 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,3:30 PM,10:15 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:30 PM,10:15 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,5:00 PM,10:15 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,7:30 PM,10:15 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,9:30 PM,10:15 PM,AC 1,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 2,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 3,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,6:00 PM,10:15 PM,AC 8,Site-Office,SI,duty,A specific duty or task: Site-Office.
Thursday,9:30 PM,10:15 PM,AC 9,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,9:30 PM,10:15 PM,AC 10,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Thursday,10:15 PM,10:30 PM,CN A,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN B,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN C,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN D,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN E,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN F,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN G,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN H,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN I,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,CN J,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 1,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 2,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 3,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 4,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 5,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 6,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 7,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 8,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 9,Lights Out,LI,free,End-of-day procedure.
Thursday,10:15 PM,10:30 PM,AC 10,Lights Out,LI,free,End-of-day procedure.
Thursday,10:30 PM,10:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Thursday,10:30 PM,10:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 2,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Friday,6:00 AM,7:10 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 6,Exercise Coordinator,EC,duty,A specific duty or task: Exercise Coordinator.
Friday,6:00 AM,7:10 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 AM,7:10 AM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,7:20 AM,AC 1,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 2,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 3,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 4,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 5,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 6,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 7,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 8,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 9,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:10 AM,7:20 AM,AC 10,AC/CN Meeting,AC,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,7:20 AM,7:30 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:20 AM,8:30 AM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,7:20 AM,8:30 AM,AC 3,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 4,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 5,Breakfast Coordinator,BR,duty,Support task related to mealtime: Breakfast Coordinator.
Friday,7:20 AM,8:30 AM,AC 7,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 8,Breakfast Support,BR,duty,Support task related to mealtime: Breakfast Support.
Friday,7:20 AM,8:30 AM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,7:10 AM,9:00 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,9:00 AM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:20 AM,9:00 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:00 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:15 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 AM,9:30 AM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,9:30 AM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,9:30 AM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,8:30 AM,9:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:20 AM,9:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:30 AM,9:30 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 AM,9:45 AM,AC 1,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 2,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 3,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 5,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 6,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:30 AM,9:45 AM,AC 9,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,9:45 AM,10:00 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:30 AM,10:00 AM,AC 10,Site Office,SI,duty,A specific duty or task: Site Office.
Friday,9:00 AM,10:30 AM,CN B,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,10:30 AM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,10:30 AM,CN E,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,10:30 AM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,10:30 AM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:15 AM,10:30 AM,AC 4,Music Performance Coordinator (Singers),MU,duty,A specific duty or task: Music Performance Coordinator (Singers).
Friday,9:45 AM,10:30 AM,AC 5,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Friday,9:45 AM,10:30 AM,AC 6,Hallway Supervision,HA,duty,A specific duty or task: Hallway Supervision.
Friday,9:00 AM,10:45 AM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:00 AM,10:45 AM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:45 AM,12:00 PM,AC 3,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,10:30 AM,12:00 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,10:30 AM,12:00 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,9:45 AM,12:00 PM,AC 9,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,12:00 PM,12:15 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,12:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,12:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:10 AM,12:30 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,12:30 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,12:30 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:00 AM,12:30 PM,AC 1,Site Office,SI,duty,A specific duty or task: Site Office.
Friday,9:45 AM,12:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:00 PM,12:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:45 AM,12:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:45 AM,12:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:00 PM,12:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:00 AM,12:30 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,12:30 PM,1:30 PM,CN A,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Friday,12:30 PM,1:30 PM,CN C,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,7:10 AM,1:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,1:30 PM,CN F,Lunch Support,LU,duty,Support task related to mealtime: Lunch Support.
Friday,7:10 AM,1:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,1:30 PM,CN H,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,7:10 AM,1:30 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,1:30 PM,CN J,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,10:30 AM,1:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:00 PM,1:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:15 PM,1:30 PM,AC 6,Lunch Coordinator,LU,duty,Support task related to mealtime: Lunch Coordinator.
Friday,12:30 PM,1:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:30 PM,1:45 PM,AC 4,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,1:30 PM,1:45 PM,AC 5,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,1:30 PM,1:45 PM,AC 10,Seating Support,SE,duty,A specific duty or task: Seating Support.
Friday,12:30 PM,2:45 PM,AC 2,Showcase Support,SH,duty,A specific duty or task: Showcase Support.
Friday,12:30 PM,2:45 PM,AC 7,Showcase Coordinator,SH,duty,A specific duty or task: Showcase Coordinator.
Friday,12:30 PM,2:45 PM,AC 8,Slideshow,SL,duty,A specific duty or task: Slideshow.
Friday,12:30 PM,2:45 PM,AC 9,Showcase Support,SH,duty,A specific duty or task: Showcase Support.
Friday,1:30 PM,3:00 PM,CN A,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,1:30 PM,3:00 PM,CN D,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,1:30 PM,3:00 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,1:30 PM,3:00 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,1:30 PM,3:00 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,3:00 PM,3:30 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:00 PM,3:30 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:00 PM,3:30 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,3:30 PM,AC 1,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,2:45 PM,3:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:45 PM,3:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:45 PM,3:30 PM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:30 PM,3:30 PM,AC 6,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,2:45 PM,3:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,1:45 PM,3:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,2:45 PM,4:15 PM,AC 7,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,2:45 PM,4:15 PM,AC 8,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,1:30 PM,4:30 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,4:30 PM,CN D,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,3:00 PM,4:30 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,4:30 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,3:30 PM,5:00 PM,CN A,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Friday,10:30 AM,5:00 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,5:00 PM,CN G,Flex Time Support,FL,duty,A specific duty or task: Flex Time Support.
Friday,3:00 PM,5:00 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,12:30 PM,5:30 PM,AC 3,Site Office,SI,duty,A specific duty or task: Site Office.
Friday,3:30 PM,5:30 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,3:30 PM,5:30 PM,AC 5,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,3:30 PM,5:30 PM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,3:30 PM,5:45 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,4:30 PM,5:45 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:30 PM,5:45 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,4:15 PM,5:45 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:00 PM,6:00 PM,CN B,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,4:30 PM,6:00 PM,CN C,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Friday,4:30 PM,6:00 PM,CN F,Dinner Support,DI,duty,Support task related to mealtime: Dinner Support.
Friday,5:00 PM,6:00 PM,CN G,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,1:30 PM,6:00 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:00 PM,6:00 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,4:15 PM,6:00 PM,AC 8,Dinner Coordinator,DI,duty,Support task related to mealtime: Dinner Coordinator.
Friday,3:30 PM,6:00 PM,AC 9,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Friday,3:30 PM,6:00 PM,AC 10,Flex Time Coordinator,FL,duty,A specific duty or task: Flex Time Coordinator.
Friday,6:00 PM,7:00 PM,CN B,Dance Support,DA,duty,A specific duty or task: Dance Support.
Friday,4:30 PM,7:00 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 PM,7:00 PM,CN H,Dance Support,DA,duty,A specific duty or task: Dance Support.
Friday,1:30 PM,7:00 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:00 PM,8:00 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:00 PM,8:00 PM,CN D,Dance Support,DA,duty,A specific duty or task: Dance Support.
Friday,6:00 PM,8:00 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 PM,8:00 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:00 PM,8:00 PM,CN J,Dance Support,DA,duty,A specific duty or task: Dance Support.
Friday,5:45 PM,8:00 PM,AC 1,Dance Coordinator,DA,duty,A specific duty or task: Dance Coordinator.
Friday,5:45 PM,8:00 PM,AC 2,Dance DJ,DA,duty,A specific duty or task: Dance DJ.
Friday,5:45 PM,8:00 PM,AC 4,Dance Accomodations,DA,duty,A specific duty or task: Dance Accomodations.
Friday,5:45 PM,8:00 PM,AC 7,Dance Accomodations,DA,duty,A specific duty or task: Dance Accomodations.
Friday,6:00 PM,8:00 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:00 PM,9:00 PM,CN A,Time-off,OF,break,Scheduled break or personal time away from duties.
